step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/weighted_f1_score
389,285096,3112,0.022493458688179927,0.75,0.8333333333333334,,,,,
390,285744,3120,0.02521051671048764,0.875,0.9444444444444444,,,,,
391,286520,3128,0.02868278269984619,0.25,0.625,,,,,
392,287104,3136,0.030217843413773204,0.625,0.8571428571428571,,,,,
393,287816,3144,0.019530889464895243,0.75,0.8823529411764706,0.02349352496336991,0.75,0.8571428571428571,,
394,288976,3152,0.019311186332644323,0.125,0.6111111111111112,,,,,
395,289688,3160,0.017350301391913736,0.75,0.8571428571428571,,,,,
396,290272,3168,0.02537240562064028,0.5,0.7777777777777778,,,,,
397,291048,3176,0.019625054642231896,0.625,0.8,,,,,
398,291696,3184,0.023230105257666306,0.75,0.8888888888888888,,,,,
399,292216,3192,0.026147000751460463,0.875,0.9166666666666666,,,,,
400,293440,3200,0.01668869209960899,0.625,0.7857142857142857,,,,,
401,294024,3208,0.028871348435532535,0.375,0.7058823529411765,0.022778553586417064,0.5,0.7647058823529411,,
402,295056,3216,0.018340719489530758,0.625,0.85,,,,,
403,295576,3224,0.03011787045143794,0.5,0.7894736842105263,,,,,
404,296416,3232,0.017445421711073463,0.75,0.875,,,,,
405,297128,3240,0.022498094935600465,0.5,0.7777777777777778,,,,,
406,297968,3248,0.017743621428038873,0.625,0.8,,,,,
407,298616,3256,0.025875111685092832,0.375,0.6153846153846154,,,,,
408,299584,3264,0.023246275196805964,0.25,0.5714285714285714,,,,,
409,300168,3272,0.023411969805030075,0.875,0.9411764705882353,0.017253625914229943,0.75,0.8181818181818182,,
410,300816,3280,0.021672206961556386,0.75,0.8823529411764706,,,,,
411,302168,3288,0.010904939342776592,0.5,0.6923076923076923,,,,,
412,302752,3296,0.02225880597311342,0.75,0.8181818181818182,,,,,
413,303336,3304,0.028586374866376014,0.5,0.75,,,,,
414,304112,3312,0.020772483276582106,0.625,0.8421052631578947,,,,,
415,304824,3320,0.020858262660633165,0.625,0.8125,,,,,
416,305472,3328,0.022292918456610973,0.625,0.8125,,,,,
417,306248,3336,0.015688147223529316,0.875,0.9333333333333333,0.025411287005617914,0.25,0.6470588235294118,,
418,306960,3344,0.019289342242286147,0.5,0.7333333333333333,,,,,
419,307544,3352,0.019823648911886413,0.75,0.8888888888888888,,,,,
420,308192,3360,0.025869145682148143,0.625,0.8421052631578947,,,,,
421,308712,3368,0.031224717709117375,0.625,0.8125,,,,,
422,309360,3376,0.030233806264467943,0.625,0.8125,,,,,
423,310072,3384,0.023556340067358354,0.5,0.7142857142857143,,,,,
424,310656,3392,0.034421512111001674,0.375,0.6666666666666666,,,,,
425,311368,3400,0.01854894165516555,0.625,0.7692307692307693,0.017295241004926444,0.75,0.8823529411764706,,
426,312016,3408,0.019021179989627456,0.875,0.9333333333333333,,,,,
427,312920,3416,0.018313089955006488,0.75,0.8666666666666667,,,,,
428,313504,3424,0.023962274286774596,0.625,0.8,,,,,
429,314216,3432,0.02298769951209848,0.625,0.8333333333333334,,,,,
430,315056,3440,0.018336894118376235,0.625,0.8,,,,,
431,315640,3448,0.026699621305539142,0.75,0.875,,,,,
432,316480,3456,0.021504661002815166,0.625,0.8,,,,,
433,317192,3464,0.02495113227294682,0.5,0.7647058823529411,0.026569192694475774,0.625,0.7692307692307693,,
434,317840,3472,0.022232041696281984,0.75,0.8947368421052632,,,,,
435,318808,3480,0.01979704782387116,0.5,0.75,,,,,
436,319840,3488,0.012940164262131973,1.0,1.0,,,,,
437,320616,3496,0.018350940261212593,0.625,0.7857142857142857,,,,,
438,321776,3504,0.01385192624066488,0.75,0.875,,,,,
439,322296,3512,0.02099033128727143,0.875,0.9411764705882353,,,,,
440,323072,3520,0.019109818497610533,0.875,0.9444444444444444,,,,,
441,323784,3528,0.024269652606890256,0.625,0.8333333333333334,0.018133230979503687,0.5,0.6923076923076923,,
442,324240,3536,0.05110366894898577,0.5,0.7142857142857143,,,,,
443,325400,3544,0.012412826897719985,0.875,0.9230769230769231,,,,,
444,326240,3552,0.01926601953658633,0.75,0.8823529411764706,,,,,
445,327016,3560,0.023254775489340174,0.5,0.7142857142857143,,,,,
446,327600,3568,0.02234736060807604,0.75,0.8571428571428571,,,,,
447,328440,3576,0.018311428334492872,0.625,0.7692307692307693,,,,,
448,328896,3584,0.028158053659871066,0.5,0.7333333333333333,,,,,
449,329736,3592,0.016625932053260614,0.875,0.9230769230769231,0.018067290903575138,0.625,0.8125,,
450,330448,3600,0.029740873023139637,0.375,0.6875,,,,,
451,331224,3608,0.029062177209805973,0.375,0.7058823529411765,,,,,
452,331808,3616,0.02923508337757956,0.5,0.7647058823529411,,,,,
453,332328,3624,0.0369104995227157,0.375,0.7368421052631579,,,,,
454,333104,3632,0.020491324017539416,0.75,0.8666666666666667,,,,,
455,334136,3640,0.013172907210915064,0.625,0.8235294117647058,,,,,
456,334976,3648,0.019201116098094308,0.5,0.7142857142857143,,,,,
457,335752,3656,0.02315254257265205,0.625,0.8571428571428571,0.027473727157672784,0.5,0.6923076923076923,,
458,336336,3664,0.029127430171967537,0.375,0.6875,,,,,
459,337112,3672,0.025961533204390767,0.375,0.6666666666666666,,,,,
460,337824,3680,0.027887569339969064,0.375,0.6666666666666666,,,,,
461,338600,3688,0.018932708741959344,0.75,0.8823529411764706,,,,,
462,339312,3696,0.019950652784262442,0.625,0.8235294117647058,,,,,
463,340088,3704,0.021896221605117314,0.75,0.8947368421052632,,,,,
464,340672,3712,0.02652062805679154,0.75,0.8888888888888888,,,,,
465,341256,3720,0.018403657694089918,0.75,0.8461538461538461,0.01273141890401415,0.625,0.8421052631578947,,
466,341776,3728,0.022444931261656077,1.0,1.0,,,,,
467,342424,3736,0.025359458305814542,0.625,0.8636363636363636,,,,,
468,343264,3744,0.017426638013409344,0.875,0.9375,,,,,
469,343848,3752,0.027370538564072594,0.625,0.75,,,,,
470,344688,3760,0.018741466763541787,0.625,0.7692307692307693,,,,,
471,345464,3768,0.02542797043261402,0.25,0.625,,,,,
472,346240,3776,0.01818834050653038,0.625,0.7692307692307693,,,,,
473,346696,3784,0.030846850695316532,0.75,0.8823529411764706,0.020007675452103284,0.5,0.7647058823529411,,
474,347408,3792,0.02109687864866787,0.5,0.75,,,,,
475,348184,3800,0.017270499668210846,0.75,0.8461538461538461,,,,,
476,348768,3808,0.022120088219835767,0.75,0.8666666666666667,,,,,
477,350056,3816,0.01168380949356316,0.625,0.8125,,,,,
478,350960,3824,0.015505515591061845,0.75,0.8333333333333334,,,,,
479,351416,3832,0.036314735313889714,0.5,0.7647058823529411,,,,,
480,352384,3840,0.018258739980954185,0.625,0.8,,,,,
481,353096,3848,0.0276372427343199,0.5,0.6923076923076923,0.028908766651709928,0.5,0.7777777777777778,,
482,353936,3856,0.02225091117547427,0.5,0.7894736842105263,,,,,
483,354520,3864,0.022913539346410893,0.5,0.7647058823529411,,,,,
484,355168,3872,0.024203728621164596,0.625,0.8333333333333334,,,,,
485,356456,3880,0.01130487329175412,0.75,0.8947368421052632,,,,,
486,357296,3888,0.02434562601300093,0.375,0.6153846153846154,,,,,
487,358008,3896,0.022531627104657132,0.75,0.8888888888888888,,,,,
488,358592,3904,0.02280502570974325,0.75,0.8571428571428571,,,,,
489,359560,3912,0.01825486831488077,0.625,0.8,0.02467818409313763,0.5,0.7142857142857143,,
490,360528,3920,0.02362202501479093,0.5,0.75,,,,,
491,361240,3928,0.014715976687306754,1.0,1.0,,,,,
492,362016,3936,0.02240504779106404,0.625,0.8235294117647058,,,,,
493,362472,3944,0.021573227201889884,1.0,1.0,,,,,
494,363184,3952,0.02069854585925689,0.625,0.75,,,,,
495,363832,3960,0.02818570056842009,0.375,0.6875,,,,,
496,364608,3968,0.014638625029118847,0.875,0.9333333333333333,,,,,
497,365192,3976,0.02544360450664423,0.75,0.8333333333333334,0.02122475367052642,0.75,0.8888888888888888,,
498,365968,3984,0.01850431000569235,0.625,0.8,,,,,
499,366488,3992,0.02823410665150547,0.5,0.7333333333333333,,,,,
500,367072,4000,0.028910043697109193,0.5,0.7777777777777778,,,,,
501,368360,4008,0.0148766784325594,0.625,0.8235294117647058,,,,,
502,368880,4016,0.03431942623159813,0.625,0.8333333333333334,,,,,
503,369528,4024,0.02138833888412319,0.75,0.8571428571428571,,,,,
504,370560,4032,0.018898779996539473,0.375,0.6875,,,,,
505,371080,4040,0.03391146809424086,0.5,0.7333333333333333,0.024355218102342,0.875,0.9375,,
506,371600,4048,0.02847554478186083,0.625,0.8125,,,,,
507,372120,4056,0.019180468521033733,0.875,0.9444444444444444,,,,,
508,372832,4064,0.022530353449079707,0.75,0.8947368421052632,,,,,
509,373416,4072,0.026751212395819013,0.5,0.7333333333333333,,,,,
510,374448,4080,0.014207611459178721,0.5,0.75,,,,,
511,375160,4088,0.02201482362929782,0.5,0.7647058823529411,,,,,
512,376064,4096,0.020017242545591212,0.75,0.8461538461538461,,,,,
513,376776,4104,0.022293729412296712,0.875,0.9333333333333333,0.025688625124626698,0.5,0.7333333333333333,,
514,377360,4112,0.02645556385230647,0.625,0.85,,,,,
515,377880,4120,0.0203915810775851,0.875,0.9230769230769231,,,,,
516,378848,4128,0.01826332649510619,0.5,0.7142857142857143,,,,,
517,379688,4136,0.019630272333297397,0.5,0.7647058823529411,,,,,
518,380528,4144,0.018191459851209315,0.625,0.7692307692307693,,,,,
519,381048,4152,0.031677429757585425,0.5,0.7142857142857143,,,,,
520,382016,4160,0.018685602970283488,0.5,0.7647058823529411,,,,,
521,382920,4168,0.01886510956210064,0.625,0.8125,0.024757235364672545,0.5,0.7142857142857143,,
522,383504,4176,0.019009992396691665,0.875,0.9473684210526315,,,,,
523,384152,4184,0.019990068969493905,0.625,0.8,,,,,
524,384736,4192,0.025406748418209085,0.625,0.8125,,,,,
525,385640,4200,0.013727936159546305,0.75,0.9,,,,,
526,386352,4208,0.025302615122335413,0.375,0.7058823529411765,,,,,
527,386872,4216,0.022314912737797104,0.5,0.7777777777777778,,,,,
528,387776,4224,0.018375766250999882,0.75,0.8666666666666667,,,,,
529,389128,4232,0.01138755699429101,0.875,0.9166666666666666,0.01426667502035352,0.875,0.9375,,
530,389968,4240,0.02233309870513656,0.5,0.8,,,,,
531,391192,4248,0.014787313617962294,0.625,0.75,,,,,
532,392032,4256,0.024769998815857328,0.5,0.7142857142857143,,,,,
533,392616,4264,0.027053875852698944,0.625,0.8636363636363636,,,,,
534,393456,4272,0.0167554387094869,0.625,0.85,,,,,
535,394424,4280,0.013528069100360066,0.625,0.8,,,,,
536,395200,4288,0.021631062731447725,0.625,0.75,,,,,
537,395720,4296,0.026366302297476378,0.75,0.8666666666666667,0.03361771603740607,0.625,0.8235294117647058,,
538,396624,4304,0.014818233739092648,0.625,0.8235294117647058,,,,,
539,397144,4312,0.04258658245266432,0.375,0.7222222222222222,,,,,
540,397856,4320,0.020048425088369144,0.75,0.8461538461538461,,,,,
541,398568,4328,0.02169088956890696,0.625,0.8235294117647058,,,,,
542,399408,4336,0.01838644110606424,0.875,0.9473684210526315,,,,,
543,399992,4344,0.02216391041932266,0.75,0.8571428571428571,,,,,
544,400640,4352,0.022202427991885994,0.625,0.8125,,,,,
545,401608,4360,0.013736195145682134,0.875,0.9375,0.017744581034928944,0.625,0.8,,
546,402128,4368,0.02250397386971571,0.75,0.9,,,,,
547,402968,4376,0.017007007311102336,0.625,0.8333333333333334,,,,,
548,403680,4384,0.016742351143376997,0.875,0.9285714285714286,,,,,
549,404328,4392,0.02689944486492351,0.375,0.6875,,,,,
550,404976,4400,0.02414460808286151,0.625,0.8421052631578947,,,,,
551,405944,4408,0.014706747969429671,0.625,0.7857142857142857,,,,,
552,406976,4416,0.013096338976617156,1.0,1.0,,,,,
553,407688,4424,0.02429410659607646,0.75,0.8666666666666667,0.024134784427323308,0.75,0.875,,
554,408272,4432,0.019786465220803677,0.75,0.875,,,,,
555,409112,4440,0.01950993955624199,0.625,0.8,,,,,
556,409824,4448,0.019265042879092104,0.75,0.8461538461538461,,,,,
557,410536,4456,0.03328500204743518,0.625,0.8,,,,,
558,411120,4464,0.027381702974727896,0.5,0.75,,,,,
559,412088,4472,0.0156989008658111,0.625,0.8125,,,,,
560,412608,4480,0.028910012828967383,0.75,0.875,,,,,
561,413384,4488,0.021103736313980808,0.625,0.8,0.02365810021184586,0.5,0.6363636363636364,,
562,413968,4496,0.02402929011938404,0.5,0.7142857142857143,,,,,
563,414744,4504,0.02040905570479121,0.875,0.9333333333333333,,,,,
564,415200,4512,0.033168301999746255,0.375,0.7058823529411765,,,,,
565,416040,4520,0.02502553079548971,0.5,0.7142857142857143,,,,,
566,417008,4528,0.021914968135509413,0.5,0.7142857142857143,,,,,
567,417848,4536,0.016250373250705937,1.0,1.0,,,,,
568,418496,4544,0.02263524817601467,0.875,0.9285714285714286,,,,,
569,419016,4552,0.02222004784102607,0.75,0.9,0.026304427215938977,0.75,0.8666666666666667,,
570,419728,4560,0.02379912911916663,0.625,0.8421052631578947,,,,,
571,420248,4568,0.03848317127572059,0.5,0.7142857142857143,,,,,
572,420896,4576,0.01763687506320156,1.0,1.0,,,,,
573,421800,4584,0.019790071595118114,0.625,0.7692307692307693,,,,,
574,422320,4592,0.029588221658732546,0.625,0.8235294117647058,,,,,
575,423032,4600,0.018292928356546993,0.875,0.9375,,,,,
576,424000,4608,0.01577965391292344,0.75,0.8823529411764706,,,,,
577,424648,4616,0.02699372954771434,0.5,0.7142857142857143,0.02625363207298774,0.625,0.8235294117647058,,
578,425680,4624,0.016522842538298887,0.75,0.8888888888888888,,,,,
579,426456,4632,0.015973831370270114,0.875,0.9090909090909091,,,,,
580,427360,4640,0.014999570066439918,0.75,0.8333333333333334,,,,,
581,428392,4648,0.013154608314058045,0.75,0.8461538461538461,,,,,
582,429040,4656,0.026333878600377437,0.625,0.8235294117647058,,,,,
583,429880,4664,0.017499388328437795,0.875,0.9375,,,,,
584,430464,4672,0.020025620750689463,1.0,1.0,,,,,
585,431112,4680,0.020367621943534545,0.75,0.875,0.017570568357177737,0.875,0.9285714285714286,,
586,431632,4688,0.025146312775027015,0.375,0.6666666666666666,,,,,
587,432280,4696,0.018720636388679508,0.75,0.8888888888888888,,,,,
588,433184,4704,0.016073541960683023,0.875,0.9166666666666666,,,,,
589,434088,4712,0.016050925931473056,0.875,0.9375,,,,,
590,434672,4720,0.02302840005872415,0.625,0.8333333333333334,,,,,
591,435704,4728,0.018761014677286685,0.5,0.7333333333333333,,,,,
592,436352,4736,0.016591369302814112,0.75,0.8571428571428571,,,,,
593,437000,4744,0.020704021858124578,0.875,0.9333333333333333,0.02194184105451048,0.875,0.9333333333333333,,
594,437712,4752,0.020227661804351944,0.75,0.8461538461538461,,,,,
595,438488,4760,0.01624530309137659,0.75,0.8888888888888888,,,,,
596,440160,4768,0.010024878802099867,0.75,0.875,,,,,
597,440872,4776,0.01580099376590097,0.875,0.9285714285714286,,,,,
598,441520,4784,0.017158411395705824,0.875,0.9333333333333333,,,,,
599,442424,4792,0.01593162726105685,0.625,0.8,,,,,
600,442944,4800,0.026711962081485578,0.75,0.8823529411764706,,,,,
601,443976,4808,0.015085551824574,0.625,0.8125,0.03631018720279019,0.625,0.8125,,
602,444880,4816,0.01977698120257839,0.625,0.7,,,,,
603,445400,4824,0.02341957045721081,0.75,0.8666666666666667,,,,,
604,446240,4832,0.02484303622065502,0.625,0.8,,,,,
605,446824,4840,0.03166417685617193,0.625,0.8333333333333334,,,,,
606,447664,4848,0.01803802279329633,0.75,0.875,,,,,
607,448312,4856,0.02120342079282318,0.625,0.8,,,,,
608,448832,4864,0.02558956086192168,0.625,0.7857142857142857,,,,,
609,449608,4872,0.017545701123512954,0.625,0.7857142857142857,0.01884202501701043,0.875,0.9375,,
610,450256,4880,0.02544987684412197,0.75,0.8888888888888888,,,,,
611,450776,4888,0.02490354166951974,0.875,0.9545454545454546,,,,,
612,451296,4896,0.029146570740445625,0.625,0.7692307692307693,,,,,
613,451816,4904,0.026927404565960326,0.625,0.7692307692307693,,,,,
614,452336,4912,0.02624694282637964,0.5,0.7142857142857143,,,,,
615,452984,4920,0.020200206793722596,0.875,0.9375,,,,,
616,453632,4928,0.026757568645965818,0.5,0.8095238095238095,,,,,
617,454280,4936,0.017632814206128444,0.875,0.9333333333333333,0.029024581250606384,0.375,0.7058823529411765,,
618,455056,4944,0.020415414242886048,0.5,0.8,,,,,
619,455576,4952,0.02968149805393596,0.5,0.7777777777777778,,,,,
620,456672,4960,0.01401102603273039,0.75,0.8666666666666667,,,,,
621,457704,4968,0.01863210557732657,0.625,0.8333333333333334,,,,,
622,458288,4976,0.02898024883986264,0.5,0.7333333333333333,,,,,
623,459128,4984,0.017425029314420307,0.75,0.8666666666666667,,,,,
624,459712,4992,0.025487665820317165,0.625,0.8235294117647058,,,,,
625,460616,5000,0.02025411018785775,0.5,0.7777777777777778,0.018996539251593794,0.875,0.9473684210526315,,
626,461200,5008,0.02622140377204951,0.625,0.8125,,,,,
627,461848,5016,0.015198871284581403,1.0,1.0,,,,,
628,462304,5024,0.02926430295762576,0.625,0.8125,,,,,
629,463848,5032,0.012850578580903828,0.625,0.8125,,,,,
630,464624,5040,0.022565538954154172,0.25,0.5714285714285714,,,,,
631,465272,5048,0.022215394758065034,0.625,0.7692307692307693,,,,,
632,465856,5056,0.020508536845153583,0.875,0.9411764705882353,,,,,
633,466504,5064,0.02743660803873263,0.5,0.7777777777777778,0.02193450147328349,0.875,0.9375,,
634,467408,5072,0.01945466772133498,0.75,0.8823529411764706,,,,,
635,468056,5080,0.019916439141154003,0.625,0.7857142857142857,,,,,
636,468704,5088,0.023162458094426682,0.75,0.8461538461538461,,,,,
637,469480,5096,0.02011796135385803,0.75,0.875,,,,,
638,470448,5104,0.01779604528851238,0.625,0.8421052631578947,,,,,
639,471032,5112,0.028181215957061394,0.5,0.6666666666666666,,,,,
640,471616,5120,0.025764304123667835,0.75,0.8666666666666667,,,,,
641,472200,5128,0.021464449158163586,0.875,0.9375,0.02942167667261906,0.5,0.7647058823529411,,
642,472912,5136,0.016571115978247494,1.0,1.0,,,,,
643,473752,5144,0.02085435314698963,0.5,0.7333333333333333,,,,,
644,474592,5152,0.017905219383639346,0.75,0.8571428571428571,,,,,
645,475688,5160,0.013140415762605141,0.75,0.8666666666666667,,,,,
646,476464,5168,0.02972123448227208,0.375,0.7058823529411765,,,,,
647,477176,5176,0.022126850852209855,0.5,0.7333333333333333,,,,,
648,478016,5184,0.015574338384209603,0.625,0.7857142857142857,,,,,
649,478920,5192,0.01860439148231379,0.75,0.8181818181818182,0.02734249056005332,0.5,0.7333333333333333,,
650,480208,5200,0.014753684941860443,0.5,0.7777777777777778,,,,,
651,481560,5208,0.008691851990503499,1.0,1.0,,,,,
652,482144,5216,0.019594353776668388,0.875,0.9090909090909091,,,,,
653,482600,5224,0.020026085053564284,1.0,1.0,,,,,
654,483184,5232,0.03312936428008339,0.625,0.8421052631578947,,,,,
655,483768,5240,0.023139782453026263,0.625,0.7857142857142857,,,,,
656,484480,5248,0.021079838432684607,0.625,0.8333333333333334,,,,,
657,485064,5256,0.027864596413497256,0.625,0.8235294117647058,0.015936710525822906,0.75,0.8666666666666667,,
658,485776,5264,0.020453331324002746,0.625,0.8125,,,,,
659,486360,5272,0.018284591927993008,0.875,0.9444444444444444,,,,,
660,487008,5280,0.018760917439773976,0.875,0.9473684210526315,,,,,
661,487848,5288,0.017011185864915103,0.625,0.8333333333333334,,,,,
662,488688,5296,0.01628115872685914,0.75,0.8461538461538461,,,,,
663,489272,5304,0.024500847822108054,0.875,0.9230769230769231,,,,,
664,489984,5312,0.021485020498765214,0.75,0.875,,,,,
665,490504,5320,0.014791166166420098,1.0,1.0,0.02977621229409516,0.375,0.6428571428571429,,
666,491152,5328,0.030188475313345276,0.375,0.6875,,,,,
667,491928,5336,0.02613691192003889,0.625,0.8235294117647058,,,,,
668,492768,5344,0.01749112256011588,0.625,0.8125,,,,,
669,493480,5352,0.023864210373976225,0.375,0.6875,,,,,
670,494192,5360,0.028398371550371945,0.5,0.75,,,,,
671,494904,5368,0.022400455604686172,0.5,0.75,,,,,
672,496256,5376,0.01443312434531529,0.75,0.8571428571428571,,,,,
673,496840,5384,0.02227808245768808,0.75,0.8461538461538461,0.028675310065503647,0.625,0.8333333333333334,,
674,497616,5392,0.026685535200648997,0.5,0.7333333333333333,,,,,
675,498392,5400,0.015823793134145964,0.625,0.8235294117647058,,,,,
676,498976,5408,0.02757748977329033,0.5,0.7333333333333333,,,,,
677,500072,5416,0.016072737776892457,0.625,0.8125,,,,,
678,500848,5424,0.01775170008575787,0.75,0.9,,,,,
679,501368,5432,0.022545625216854926,0.75,0.875,,,,,
680,502336,5440,0.013324499594740928,0.75,0.7777777777777778,,,,,
681,502920,5448,0.030780952605286918,0.5,0.75,0.022132563405651926,0.5,0.7647058823529411,,
682,503760,5456,0.016127803821828064,0.625,0.8333333333333334,,,,,
683,504344,5464,0.021541008409483184,0.625,0.8333333333333334,,,,,
