step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/weighted_f1_score
1307,2123736,10456,0.007839925296040936,0.875,0.9523809523809523,,,,,
1308,2125216,10464,0.017634672708235325,0.625,0.8125,,,,,
1309,2126632,10472,0.016186357918051997,0.625,0.8235294117647058,,,,,
1310,2127984,10480,0.015884958254269006,0.5,0.75,,,,,
1311,2129848,10488,0.011530405125934548,0.75,0.875,,,,,
1312,2131392,10496,0.011425602008202973,1.0,1.0,,,,,
1313,2132744,10504,0.013167097753229329,0.875,0.9230769230769231,0.01808081904858086,0.75,0.8947368421052632,,
1314,2133968,10512,0.014524687311945625,0.75,0.8888888888888888,,,,,
1315,2135512,10520,0.012777990539422288,0.75,0.875,,,,,
1316,2136864,10528,0.013407290015782789,0.75,0.8823529411764706,,,,,
1317,2138344,10536,0.013179708240209111,0.75,0.9,,,,,
1318,2139888,10544,0.01394917608283613,0.75,0.8461538461538461,,,,,
1319,2141624,10552,0.011013254619813265,0.75,0.8888888888888888,,,,,
1320,2143360,10560,0.01107667469899339,1.0,1.0,,,,,
1321,2144712,10568,0.01332966325205994,0.875,0.9523809523809523,0.012278771916882928,0.625,0.8421052631578947,,
1322,2146704,10576,0.0119249999429882,0.75,0.8333333333333334,,,,,
1323,2148376,10584,0.014921991050158404,0.5,0.7647058823529411,,,,,
1324,2149792,10592,0.019194275396579048,0.5,0.7647058823529411,,,,,
1325,2151400,10600,0.012474635441659618,0.75,0.8947368421052632,,,,,
1326,2152944,10608,0.012303667024261796,1.0,1.0,,,,,
1327,2155000,10616,0.011212462034754745,0.75,0.8666666666666667,,,,,
1328,2156416,10624,0.013720824185595953,0.75,0.8461538461538461,,,,,
1329,2157768,10632,0.013160055277699026,0.875,0.9333333333333333,0.009819753962901788,0.875,0.9375,,
1330,2159312,10640,0.014957203769248396,0.625,0.8,,,,,
1331,2160792,10648,0.016110402583777383,0.5,0.7777777777777778,,,,,
1332,2162336,10656,0.015082783628437112,0.875,0.9473684210526315,,,,,
1333,2163688,10664,0.013385129074117874,0.875,0.9285714285714286,,,,,
1334,2165104,10672,0.012981922279010615,0.875,0.9473684210526315,,,,,
1335,2166840,10680,0.011635267554971485,1.0,1.0,,,,,
1336,2168320,10688,0.01181019543462257,1.0,1.0,,,,,
1337,2169736,10696,0.011701344671541502,0.875,0.9285714285714286,0.010020950304538121,0.875,0.9230769230769231,,
1338,2171088,10704,0.013148517990884089,0.75,0.8461538461538461,,,,,
1339,2172504,10712,0.013133720664980607,0.75,0.8666666666666667,,,,,
1340,2173920,10720,0.018321589057557295,0.75,0.8823529411764706,,,,,
1341,2175144,10728,0.014708359210249152,0.875,0.9444444444444444,,,,,
1342,2176624,10736,0.01557134418305447,0.875,0.9411764705882353,,,,,
1343,2178104,10744,0.01788681494494006,0.875,0.9375,,,,,
1344,2180672,10752,0.00934933730570734,1.0,1.0,,,,,
1345,2182408,10760,0.01069466289915859,0.875,0.9444444444444444,0.011112023346983423,0.625,0.8235294117647058,,
1346,2183824,10768,0.012525732545578776,0.875,0.9411764705882353,,,,,
1347,2185176,10776,0.0139151580414943,0.75,0.8823529411764706,,,,,
1348,2186656,10784,0.015337842256800514,0.75,0.8666666666666667,,,,,
1349,2188008,10792,0.013294055672507238,0.75,0.8888888888888888,,,,,
1350,2189360,10800,0.01659959718831243,0.5,0.7142857142857143,,,,,
1351,2190776,10808,0.016804950621226875,0.75,0.9047619047619048,,,,,
1352,2192256,10816,0.014994696851959031,0.625,0.75,,,,,
1353,2193800,10824,0.012898601918664475,0.75,0.8823529411764706,0.01887486712389404,0.5,0.7777777777777778,,
1354,2195600,10832,0.010544587026818254,0.875,0.9411764705882353,,,,,
1355,2197080,10840,0.011503340982167315,1.0,1.0,,,,,
1356,2198560,10848,0.01183810601080071,1.0,1.0,,,,,
1357,2201384,10856,0.006169125331362252,1.0,1.0,,,,,
1358,2202864,10864,0.0127462387108355,0.875,0.9473684210526315,,,,,
1359,2205176,10872,0.007706718182668516,0.875,0.9090909090909091,,,,,
1360,2206656,10880,0.010678214946502736,0.875,0.9285714285714286,,,,,
1361,2208072,10888,0.012771856964049475,0.875,0.9444444444444444,0.011461814456145176,0.75,0.8888888888888888,,
1362,2209424,10896,0.013333626014806902,0.75,0.8,,,,,
1363,2211288,10904,0.010894109363129411,0.875,0.9333333333333333,,,,,
1364,2213792,10912,0.009740154995943483,0.625,0.8,,,,,
1365,2215272,10920,0.0128982898965985,1.0,1.0,,,,,
1366,2216752,10928,0.014051552227989593,0.75,0.8947368421052632,,,,,
1367,2218360,10936,0.01572564502901081,0.75,0.8888888888888888,,,,,
1368,2219712,10944,0.017226641629616794,0.625,0.8571428571428571,,,,,
1369,2221000,10952,0.015340586880538614,0.75,0.9,0.015011693404420457,0.625,0.8,,
1370,2222928,10960,0.011780024616067981,0.75,0.875,,,,,
1371,2224600,10968,0.016306007785391582,0.75,0.8947368421052632,,,,,
1372,2226208,10976,0.015186434769804705,0.625,0.8636363636363636,,,,,
1373,2228392,10984,0.00955303625986399,0.75,0.8947368421052632,,,,,
1374,2230128,10992,0.010429862386166226,1.0,1.0,,,,,
1375,2231736,11000,0.01544879249455582,0.625,0.8125,,,,,
1376,2233600,11008,0.013618387843479669,0.375,0.6428571428571429,,,,,
1377,2234888,11016,0.01715606866256874,0.5,0.75,0.007575857291793915,0.625,0.8333333333333334,,
1378,2236368,11024,0.013818861618718955,0.75,0.8571428571428571,,,,,
1379,2237976,11032,0.012992066238139855,0.875,0.9333333333333333,,,,,
1380,2239584,11040,0.014704880256747807,0.5,0.7777777777777778,,,,,
1381,2241000,11048,0.012678625152142131,0.875,0.9473684210526315,,,,,
1382,2242352,11056,0.013433031333890752,0.875,0.9285714285714286,,,,,
1383,2243704,11064,0.013444717003238502,1.0,1.0,,,,,
1384,2245120,11072,0.015150070358636924,0.75,0.8666666666666667,,,,,
1385,2246408,11080,0.013479901077462341,0.875,0.9375,0.01649497628627323,0.5,0.75,,
1386,2248080,11088,0.013038424014832278,0.75,0.8947368421052632,,,,,
1387,2249624,11096,0.013756303392268928,0.625,0.8333333333333334,,,,,
1388,2251104,11104,0.011799722128237145,0.875,0.9166666666666666,,,,,
1389,2252456,11112,0.017487831815507983,0.75,0.8888888888888888,,,,,
1390,2253872,11120,0.013534684583827821,0.875,0.9411764705882353,,,,,
1391,2255288,11128,0.013749496085190542,0.875,0.9230769230769231,,,,,
1392,2256960,11136,0.011557333616297892,1.0,1.0,,,,,
1393,2258696,11144,0.011551066749695119,0.75,0.875,0.011845264730062187,0.75,0.8461538461538461,,
1394,2260304,11152,0.010614758025366787,0.875,0.9333333333333333,,,,,
1395,2261848,11160,0.01724252548244907,0.375,0.6875,,,,,
1396,2263456,11168,0.010806295460774494,1.0,1.0,,,,,
1397,2264872,11176,0.016743119114657288,0.875,0.9411764705882353,,,,,
1398,2266416,11184,0.010125523496644187,1.0,1.0,,,,,
1399,2268024,11192,0.011416950358899664,0.875,0.9411764705882353,,,,,
1400,2269568,11200,0.016539804672506552,0.75,0.8571428571428571,,,,,
1401,2271176,11208,0.01048965490650475,0.875,0.9166666666666666,0.01329107000122415,0.75,0.875,,
1402,2273232,11216,0.009152219389409832,0.875,0.9375,,,,,
1403,2274904,11224,0.010797990230937964,0.875,0.9444444444444444,,,,,
1404,2276064,11232,0.017068375353275256,0.875,0.95,,,,,
1405,2277864,11240,0.01250407433767897,0.625,0.8125,,,,,
1406,2279408,11248,0.01405934038235423,0.75,0.8888888888888888,,,,,
1407,2280888,11256,0.014109354414826704,0.625,0.85,,,,,
1408,2282624,11264,0.013616438531444877,0.625,0.8,,,,,
1409,2283848,11272,0.012247169233851402,1.0,1.0,0.012361731261081933,1.0,1.0,,
1410,2285328,11280,0.0141897150522744,0.75,0.8571428571428571,,,,,
1411,2287000,11288,0.01115111060383683,0.75,0.8947368421052632,,,,,
1412,2288224,11296,0.015983672817435967,0.75,0.8947368421052632,,,,,
1413,2289896,11304,0.012311579014898079,0.75,0.875,,,,,
1414,2291696,11312,0.010956659455554492,1.0,1.0,,,,,
1415,2293560,11320,0.010711034237179845,0.875,0.9375,,,,,
1416,2295104,11328,0.0135519163165957,0.375,0.6875,,,,,
1417,2296584,11336,0.013018182392435856,0.875,0.9333333333333333,0.013373147790562917,0.875,0.9375,,
1418,2298384,11344,0.012744989447580266,0.875,0.9285714285714286,,,,,
1419,2299672,11352,0.01317744586562212,0.875,0.9166666666666666,,,,,
1420,2301216,11360,0.013948025947712023,0.5,0.7142857142857143,,,,,
1421,2302376,11368,0.01422255937819631,0.875,0.9285714285714286,,,,,
1422,2304368,11376,0.010488641184464602,1.0,1.0,,,,,
1423,2306232,11384,0.012360308859522702,0.75,0.9,,,,,
1424,2307520,11392,0.01482717242989065,0.875,0.9523809523809523,,,,,
1425,2310024,11400,0.009009430812677292,0.875,0.9473684210526315,0.015218452974573488,0.5,0.8,,
1426,2311504,11408,0.016643743245283626,0.625,0.7692307692307693,,,,,
1427,2312792,11416,0.014673982117025641,0.625,0.8235294117647058,,,,,
1428,2314272,11424,0.0122738806119063,0.875,0.9333333333333333,,,,,
1429,2316264,11432,0.008796548521073231,1.0,1.0,,,,,
1430,2317680,11440,0.01189131939328535,1.0,1.0,,,,,
1431,2319224,11448,0.01968578141970186,0.375,0.6428571428571429,,,,,
1432,2320960,11456,0.011545143422880369,0.875,0.9523809523809523,,,,,
1433,2322440,11464,0.012425411422796448,0.75,0.8666666666666667,0.013742714808537315,0.75,0.8571428571428571,,
1434,2323984,11472,0.014120856770037842,0.75,0.8666666666666667,,,,,
1435,2325976,11480,0.010506733818659006,0.875,0.9,,,,,
1436,2327648,11488,0.013568860341493776,0.875,0.9473684210526315,,,,,
1437,2329576,11496,0.010591429846095672,0.875,0.9230769230769231,,,,,
1438,2331504,11504,0.01046987655297695,0.625,0.85,,,,,
1439,2332920,11512,0.015758075471919254,0.75,0.8666666666666667,,,,,
1440,2334912,11520,0.01039850238779313,0.375,0.7058823529411765,,,,,
1441,2336328,11528,0.012026940470123305,0.875,0.9375,0.01362236313345197,0.875,0.9285714285714286,,
1442,2337680,11536,0.0126758365848709,0.75,0.8571428571428571,,,,,
1443,2339288,11544,0.01372151401401659,0.75,0.875,,,,,
1444,2340640,11552,0.012054760482694785,0.875,0.9285714285714286,,,,,
1445,2342184,11560,0.01154581414915465,0.875,0.9285714285714286,,,,,
1446,2343600,11568,0.014841421157817255,0.875,0.9090909090909091,,,,,
1447,2345208,11576,0.014959318863081614,0.625,0.8333333333333334,,,,,
1448,2346496,11584,0.016748364293983506,0.625,0.7857142857142857,,,,,
1449,2348168,11592,0.013136231424754572,0.75,0.8888888888888888,0.014375687510067047,0.625,0.8421052631578947,,
1450,2349776,11600,0.009869205416591219,1.0,1.0,,,,,
1451,2351384,11608,0.01443027806618077,0.75,0.8,,,,,
1452,2353632,11616,0.009626607441714905,0.625,0.8571428571428571,,,,,
1453,2355432,11624,0.014219833651766569,0.5,0.7777777777777778,,,,,
1454,2356912,11632,0.012591101978448637,0.875,0.9444444444444444,,,,,
1455,2358456,11640,0.011076450524343305,0.75,0.8571428571428571,,,,,
1456,2359808,11648,0.013412268649469124,1.0,1.0,,,,,
1457,2361544,11656,0.010705862949418053,0.875,0.9333333333333333,0.012609028315293203,0.75,0.875,,
1458,2363088,11664,0.012269272670878887,0.875,0.9473684210526315,,,,,
1459,2364440,11672,0.012659115938849809,1.0,1.0,,,,,
1460,2366048,11680,0.014516768467044645,0.75,0.8,,,,,
1461,2367400,11688,0.014990853345973004,0.875,0.9444444444444444,,,,,
1462,2369328,11696,0.012005894634932946,0.75,0.8823529411764706,,,,,
1463,2370616,11704,0.014739893083183228,0.75,0.8888888888888888,,,,,
1464,2372096,11712,0.013655171023859299,0.875,0.9411764705882353,,,,,
1465,2373576,11720,0.01251167731868921,0.875,0.95,0.011125436396413292,0.75,0.8888888888888888,,
1466,2374864,11728,0.013550041257051119,0.875,0.9444444444444444,,,,,
1467,2376344,11736,0.012084569972275153,0.875,0.9411764705882353,,,,,
1468,2377888,11744,0.013202437079197242,0.75,0.9,,,,,
1469,2379432,11752,0.014042113183712181,0.75,0.8947368421052632,,,,,
1470,2381168,11760,0.015022080294492713,0.75,0.8823529411764706,,,,,
1471,2382584,11768,0.01258071357640002,0.875,0.95,,,,,
1472,2384384,11776,0.010774659466564107,0.875,0.9411764705882353,,,,,
1473,2385928,11784,0.013167855708564491,0.75,0.9047619047619048,0.017617177124516038,0.625,0.8,,
1474,2387536,11792,0.012167234776658088,1.0,1.0,,,,,
1475,2388952,11800,0.012345570859769882,0.875,0.9375,,,,,
1476,2390944,11808,0.010130725224774637,0.875,0.9375,,,,,
1477,2392744,11816,0.009978244260120618,1.0,1.0,,,,,
1478,2394224,11824,0.012076615742795891,0.875,0.9411764705882353,,,,,
1479,2395768,11832,0.012045691118274714,0.875,0.9230769230769231,,,,,
1480,2397440,11840,0.013821191387778863,0.75,0.9,,,,,
1481,2398792,11848,0.016979536681089213,0.75,0.9090909090909091,0.012408559744363118,0.5,0.75,,
1482,2400272,11856,0.014751548796437997,0.875,0.9411764705882353,,,,,
1483,2401624,11864,0.015570784104874088,0.875,0.95,,,,,
1484,2402912,11872,0.013055597449274304,0.875,0.9375,,,,,
1485,2404136,11880,0.016742099480023077,0.875,0.95,,,,,
1486,2405872,11888,0.015515179221898689,0.625,0.8125,,,,,
1487,2407224,11896,0.01901035249918675,0.5,0.7647058823529411,,,,,
1488,2408704,11904,0.013182253287376574,0.75,0.8823529411764706,,,,,
1489,2410120,11912,0.01363501977224022,0.75,0.875,0.01416673157849577,0.875,0.9333333333333333,,
1490,2411856,11920,0.013929521836165944,0.875,0.9411764705882353,,,,,
1491,2413464,11928,0.012585770436767245,0.875,0.9444444444444444,,,,,
1492,2414880,11936,0.011609805665721491,1.0,1.0,,,,,
1493,2416360,11944,0.014555738047019566,0.75,0.8666666666666667,,,,,
1494,2418224,11952,0.012626669114821687,0.75,0.9047619047619048,,,,,
1495,2419768,11960,0.01391730666773315,0.75,0.875,,,,,
1496,2421696,11968,0.012062658552282689,0.75,0.8461538461538461,,,,,
1497,2423304,11976,0.011256229833385555,1.0,1.0,0.015263173061637639,0.625,0.8235294117647058,,
1498,2424784,11984,0.011055662109272113,1.0,1.0,,,,,
1499,2426456,11992,0.013886706838764798,0.625,0.75,,,,,
1500,2427936,12000,0.012377780278880288,0.75,0.8666666666666667,,,,,
1501,2429160,12008,0.017910083671609463,0.75,0.8888888888888888,,,,,
1502,2430640,12016,0.012347974322730387,1.0,1.0,,,,,
1503,2431992,12024,0.015583398622599916,0.875,0.9230769230769231,,,,,
1504,2433728,12032,0.012162021966763255,0.75,0.8666666666666667,,,,,
1505,2435080,12040,0.017138899493458957,0.625,0.8571428571428571,0.017183695841695594,0.625,0.8571428571428571,,
1506,2437264,12048,0.011322290253993955,0.625,0.8235294117647058,,,,,
1507,2438616,12056,0.012448996359531233,0.75,0.8666666666666667,,,,,
1508,2440032,12064,0.013447542171338063,0.875,0.95,,,,,
1509,2441320,12072,0.015086957157518916,0.5,0.7647058823529411,,,,,
1510,2442800,12080,0.012707514253588131,1.0,1.0,,,,,
1511,2445368,12088,0.011432822798155658,0.75,0.8666666666666667,,,,,
1512,2447040,12096,0.01146891884775351,0.875,0.9411764705882353,,,,,
1513,2448520,12104,0.013793780606743147,0.875,0.9444444444444444,0.008411200477296557,0.75,0.8666666666666667,,
1514,2449808,12112,0.0150079309086609,0.625,0.8235294117647058,,,,,
1515,2451416,12120,0.012747532982321477,0.875,0.9411764705882353,,,,,
1516,2452896,12128,0.01200928884578493,0.875,0.9523809523809523,,,,,
1517,2454312,12136,0.016605971358940527,0.75,0.8823529411764706,,,,,
1518,2455728,12144,0.014412106321118213,0.75,0.8947368421052632,,,,,
1519,2456952,12152,0.013967887157460095,0.875,0.9411764705882353,,,,,
1520,2458752,12160,0.01330843412039848,0.625,0.7857142857142857,,,,,
1521,2460168,12168,0.016768228353726492,0.625,0.7857142857142857,0.009933226699509462,0.75,0.8571428571428571,,
1522,2461712,12176,0.01297467463778753,0.75,0.8571428571428571,,,,,
1523,2464088,12184,0.011691121532079919,0.75,0.8571428571428571,,,,,
1524,2465696,12192,0.012114234215796115,0.75,0.8333333333333334,,,,,
1525,2467816,12200,0.01148029726686589,0.75,0.8181818181818182,,,,,
1526,2469616,12208,0.01338314769599044,0.625,0.7857142857142857,,,,,
1527,2471224,12216,0.012242026865485907,0.75,0.8823529411764706,,,,,
1528,2473152,12224,0.015143348686222299,0.375,0.7222222222222222,,,,,
1529,2474504,12232,0.01598224631379762,0.75,0.8947368421052632,0.016841416608094146,0.75,0.8823529411764706,,
1530,2475920,12240,0.012160681227934367,1.0,1.0,,,,,
1531,2477464,12248,0.011349048208436761,0.75,0.8571428571428571,,,,,
1532,2479008,12256,0.011839638606675142,0.875,0.95,,,,,
1533,2481000,12264,0.012421722084114442,0.625,0.8235294117647058,,,,,
1534,2482544,12272,0.01484969930093231,0.75,0.8823529411764706,,,,,
1535,2484152,12280,0.01038443732265158,1.0,1.0,,,,,
1536,2485632,12288,0.017177247902394416,0.5,0.7777777777777778,,,,,
1537,2486856,12296,0.011980408859652297,1.0,1.0,0.015427470714260004,0.625,0.7857142857142857,,
1538,2488144,12304,0.012784815628137325,0.875,0.9545454545454546,,,,,
1539,2489496,12312,0.012555336756439595,1.0,1.0,,,,,
1540,2491104,12320,0.01482633360847043,0.75,0.875,,,,,
1541,2493224,12328,0.010256662117387235,0.875,0.9375,,,,,
1542,2494640,12336,0.013629972387176182,0.875,0.9444444444444444,,,,,
1543,2496376,12344,0.01173396475464948,0.875,0.9444444444444444,,,,,
1544,2498560,12352,0.008097444320783279,0.75,0.8823529411764706,,,,,
1545,2499912,12360,0.015626977238722268,0.625,0.8125,0.014892183667183218,0.875,0.9375,,
1546,2501584,12368,0.011870678625665303,0.75,0.8571428571428571,,,,,
1547,2502872,12376,0.014362039769148507,0.75,0.8888888888888888,,,,,
1548,2504480,12384,0.010867537497328949,0.875,0.9285714285714286,,,,,
1549,2505832,12392,0.013328588115240656,0.875,0.9166666666666666,,,,,
1550,2507632,12400,0.011756386624457648,0.875,0.9444444444444444,,,,,
1551,2509304,12408,0.014736879440651402,0.5,0.75,,,,,
1552,2510848,12416,0.014046794579360616,0.75,0.8823529411764706,,,,,
1553,2512200,12424,0.015071178570358557,0.75,0.9047619047619048,0.01650567771388943,0.625,0.8235294117647058,,
1554,2513552,12432,0.01806962090199088,0.75,0.8947368421052632,,,,,
1555,2515416,12440,0.011158245320549069,0.5,0.75,,,,,
1556,2516832,12448,0.01245119188309462,0.75,0.8823529411764706,,,,,
1557,2518568,12456,0.011198192721680237,0.75,0.8823529411764706,,,,,
1558,2519984,12464,0.011576384004324819,0.875,0.9375,,,,,
1559,2521720,12472,0.011681890047086427,0.875,0.9375,,,,,
1560,2524480,12480,0.009366682210159542,0.625,0.8,,,,,
1561,2525768,12488,0.016688344134129708,0.625,0.8421052631578947,0.012301327147167557,0.875,0.9411764705882353,,
1562,2527312,12496,0.015431801668083651,0.625,0.8235294117647058,,,,,
1563,2529112,12504,0.013176495183719385,0.5,0.7647058823529411,,,,,
1564,2530720,12512,0.013933648828856638,0.75,0.875,,,,,
1565,2533288,12520,0.01053458994733122,0.625,0.8571428571428571,,,,,
1566,2534576,12528,0.014750436051992643,0.75,0.8888888888888888,,,,,
1567,2535928,12536,0.01624475351846069,0.75,0.875,,,,,
1568,2537792,12544,0.0119193161211691,0.75,0.9047619047619048,,,,,
1569,2539272,12552,0.015426171447839082,0.75,0.875,0.013846100221527258,0.5,0.7142857142857143,,
1570,2540624,12560,0.013337085175542416,1.0,1.0,,,,,
1571,2542488,12568,0.01581503612788456,0.5,0.7777777777777778,,,,,
1572,2544864,12576,0.009482238205589699,0.875,0.9444444444444444,,,,,
1573,2546472,12584,0.011839664515737893,0.75,0.8461538461538461,,,,,
1574,2548528,12592,0.01026521185163065,1.0,1.0,,,,,
1575,2549752,12600,0.014674636239152527,0.875,0.9285714285714286,,,,,
1576,2552064,12608,0.009473553942800184,0.75,0.8947368421052632,,,,,
1577,2553480,12616,0.015441798422554397,0.875,0.9411764705882353,0.010493613180716486,0.75,0.875,,
1578,2555728,12624,0.009862114550867095,0.75,0.8823529411764706,,,,,
1579,2557144,12632,0.011314766000429745,1.0,1.0,,,,,
1580,2558688,12640,0.014356189618648036,0.75,0.8947368421052632,,,,,
1581,2560808,12648,0.00952958136563122,0.75,0.8823529411764706,,,,,
1582,2562160,12656,0.012549764295550927,0.875,0.9375,,,,,
1583,2563576,12664,0.01261222760257349,0.875,0.9444444444444444,,,,,
1584,2564800,12672,0.01561335046114581,0.625,0.8125,,,,,
1585,2566728,12680,0.011865384417880796,0.625,0.75,0.01156356727382161,0.5,0.7647058823529411,,
1586,2569040,12688,0.008669154048442245,1.0,1.0,,,,,
1587,2570456,12696,0.011980848435696667,1.0,1.0,,,,,
1588,2572576,12704,0.009692844266195605,0.75,0.8666666666666667,,,,,
1589,2574120,12712,0.013451170259914007,0.625,0.8421052631578947,,,,,
1590,2575792,12720,0.011186778367607807,0.875,0.9230769230769231,,,,,
1591,2577592,12728,0.013120603127661667,0.75,0.8823529411764706,,,,,
1592,2579008,12736,0.013217127023200765,0.625,0.8125,,,,,
1593,2580552,12744,0.01588887376510367,0.625,0.7857142857142857,0.015029393665347541,0.5,0.8,,
1594,2581904,12752,0.012233431170655843,1.0,1.0,,,,,
1595,2583256,12760,0.013973964468309367,0.75,0.8823529411764706,,,,,
